nwb_file_name,epoch,trial_number_by_epoch,leaf,stem,reward,poke_in_ts,reward_on_ts,reward_off_ts,poke_out_ts,contingency_count,trials_thresh_per_conting,minutes_thresh_per_conting,p_rew_leaf1,p_rew_leaf2,p_rew_leaf3,p_rew_leaf4,p_rew_leaf5,p_rew_leaf6,decay_percent,p_rew_reset_leaf1,p_rew_reset_leaf2,p_rew_reset_leaf3,p_rew_reset_leaf4,p_rew_reset_leaf5,p_rew_reset_leaf6
senor20201030_.nwb,8,6,2,A,0,1604090768.2859008,,,1604090773.2859008,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,7,1,A,1,1604090775.6669009,1604090775.710901,1604090776.010901,1604090782.842901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,8,2,A,0,1604090785.0649009,,,1604090785.9729009,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,9,1,A,1,1604090788.280901,1604090788.3189008,1604090788.618901,1604090794.6539009,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,10,2,A,0,1604090797.102901,,,1604090797.827901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,11,1,A,0,1604090800.0589008,,,1604090800.789901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,12,2,A,1,1604090803.6149008,1604090803.655901,1604090803.955901,1604090811.105901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,13,4,B,0,1604090816.7069008,,,1604090817.418901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,14,3,B,0,1604090819.688901,,,1604090824.737901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,15,4,B,0,1604090827.014901,,,1604090827.819901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,16,3,B,0,1604090830.0389009,,,1604090830.764901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,17,4,B,0,1604090832.863901,,,1604090833.7429008,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,18,5,C,1,1604090837.822901,1604090837.861901,1604090838.161901,1604090845.131901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,19,6,C,1,1604090848.129901,1604090848.181901,1604090848.481901,1604090854.1049008,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,20,5,C,1,1604090856.727901,1604090856.776901,1604090857.076901,1604090863.190901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,21,6,C,0,1604090865.947901,,,1604090866.746901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,22,5,C,1,1604090869.215901,1604090869.253901,1604090869.553901,1604090875.605901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,23,6,C,1,1604090878.4859009,1604090878.520901,1604090878.820901,1604090884.157901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,24,5,C,1,1604090886.521901,1604090886.557901,1604090886.8579009,1604090894.708901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,25,6,C,0,1604090897.586901,,,1604090898.3609009,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,26,5,C,1,1604090901.297901,1604090901.338901,1604090901.638901,1604090907.3549008,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,27,6,C,0,1604090909.5459008,,,1604090910.123901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,28,5,C,0,1604090912.915901,,,1604090913.6639009,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,29,6,C,1,1604090916.145901,1604090916.188901,1604090916.488901,1604090922.2399008,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,30,5,C,0,1604090924.988901,,,1604090929.4109008,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,31,6,C,0,1604090931.7529008,,,1604090932.3059008,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,32,5,C,0,1604090934.6869009,,,1604090935.289901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,33,6,C,0,1604090940.115901,,,1604090940.615901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,34,4,B,0,1604090944.7859008,,,1604090945.731901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,35,3,B,0,1604090948.1049008,,,1604090948.8549008,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,36,4,B,1,1604090951.1279008,1604090951.1739008,1604090951.473901,1604090957.270901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,37,1,A,0,1604090960.8649008,,,1604090961.600901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,38,2,A,1,1604090963.9209008,1604090963.960901,1604090964.260901,1604090971.0519009,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,39,1,A,0,1604090973.425901,,,1604090974.3519008,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,40,2,A,1,1604090976.950901,1604090976.9859009,1604090977.2859008,1604090982.618901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,41,1,A,0,1604090985.132901,,,1604090988.139901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,42,2,A,0,1604090990.488901,,,1604090991.588901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,43,1,A,0,1604090994.109901,,,1604090994.891901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,44,2,A,0,1604090997.281901,,,1604090998.019901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,45,5,C,1,1604091009.287901,1604091009.3289008,1604091009.628901,1604091015.2359009,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,46,6,C,0,1604091017.391901,,,1604091018.179901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,47,5,C,0,1604091020.622901,,,1604091021.386901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,48,6,C,1,1604091032.971901,1604091033.0259008,1604091033.325901,1604091037.490901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,49,5,C,1,1604091040.1709008,1604091040.211901,1604091040.511901,1604091045.306901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,50,6,C,1,1604091048.0359008,1604091048.070901,1604091048.3709009,1604091053.711901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,51,5,C,0,1604091056.4769008,,,1604091058.833901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,52,6,C,1,1604091061.7919009,1604091061.8319008,1604091062.131901,1604091067.600901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,53,5,C,0,1604091069.987901,,,1604091070.711901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,54,6,C,0,1604091073.2199008,,,1604091073.9999008,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,55,5,C,0,1604091076.4439008,,,1604091079.399901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,56,6,C,1,1604091082.914901,1604091082.950901,1604091083.250901,1604091087.881901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,57,5,C,0,1604091090.348901,,,1604091090.9499009,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,58,6,C,0,1604091093.368901,,,1604091094.1509008,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,59,5,C,1,1604091096.537901,1604091096.585901,1604091096.885901,1604091102.317901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,60,6,C,0,1604091105.3579009,,,1604091106.010901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,61,5,C,0,1604091108.490901,,,1604091109.108901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,62,6,C,1,1604091111.366901,1604091111.414901,1604091111.714901,1604091117.724901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,63,5,C,1,1604091120.339901,1604091120.3779008,1604091120.6769009,1604091125.3909009,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,64,6,C,0,1604091127.6279008,,,1604091128.289901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,65,5,C,0,1604091130.6609008,,,1604091131.319901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,66,6,C,1,1604091133.781901,1604091133.8449008,1604091134.144901,1604091138.7229009,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,67,5,C,0,1604091141.0419009,,,1604091141.5519009,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,68,6,C,1,1604091143.888901,1604091143.929901,1604091144.2299008,1604091148.9309008,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,69,4,B,0,1604091152.886901,,,1604091155.797901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,70,3,B,0,1604091158.210901,,,1604091159.276901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,71,4,B,0,1604091161.513901,,,1604091162.133901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,72,3,B,0,1604091164.565901,,,1604091165.454901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,73,4,B,0,1604091167.668901,,,1604091168.398901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,74,3,B,0,1604091170.645901,,,1604091171.677901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,75,4,B,1,1604091175.231901,1604091175.267901,1604091175.567901,1604091181.461901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,76,3,B,1,1604091185.000901,1604091185.039901,1604091185.339901,1604091189.233901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,77,4,B,0,1604091191.5029008,,,1604091192.208901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,78,3,B,0,1604091194.345901,,,1604091195.144901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,79,4,B,1,1604091197.218901,1604091197.2559009,1604091197.5559008,1604091203.0879009,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,80,3,B,0,1604091205.177901,,,1604091205.879901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,81,4,B,1,1604091208.085901,1604091208.133901,1604091208.432901,1604091213.675901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,82,3,B,0,1604091215.875901,,,1604091216.717901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,83,4,B,0,1604091218.802901,,,1604091219.5389009,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,84,3,B,1,1604091221.914901,1604091221.951901,1604091222.250901,1604091227.523901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,85,4,B,0,1604091229.648901,,,1604091230.258901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,86,3,B,0,1604091232.418901,,,1604091233.146901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,87,4,B,0,1604091235.202901,,,1604091235.9629009,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,88,5,C,0,1604091240.2269008,,,1604091240.974901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,89,6,C,0,1604091245.126901,,,1604091245.9799008,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,90,5,C,0,1604091248.361901,,,1604091249.154901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,91,6,C,0,1604091253.379901,,,1604091255.1769009,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,92,5,C,0,1604091257.758901,,,1604091258.682901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,93,6,C,0,1604091261.2069008,,,1604091261.872901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,94,5,C,1,1604091264.9729009,1604091265.013901,1604091265.313901,1604091270.437901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,95,6,C,1,1604091273.5749009,1604091273.612901,1604091273.912901,1604091278.3479009,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,96,5,C,0,1604091280.997901,,,1604091281.7659009,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,97,6,C,1,1604091286.853901,1604091286.8909009,1604091287.190901,1604091291.7359009,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,98,5,C,0,1604091294.373901,,,1604091297.197901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,99,6,C,0,1604091299.8019009,,,1604091300.570901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,100,5,C,0,1604091303.200901,,,1604091303.9209008,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,101,6,C,1,1604091306.8609009,1604091306.908901,1604091307.208901,1604091311.395901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,102,5,C,0,1604091313.898901,,,1604091314.606901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,103,6,C,1,1604091317.556901,1604091317.6049008,1604091317.904901,1604091323.129901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,104,5,C,0,1604091325.6669009,,,1604091326.326901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,105,6,C,0,1604091328.7989008,,,1604091329.626901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,106,5,C,0,1604091332.182901,,,1604091332.974901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,107,6,C,1,1604091335.5229008,1604091335.5589008,1604091335.858901,1604091340.322901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,108,4,B,1,1604091346.8609009,1604091346.914901,1604091347.214901,1604091352.655901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,109,3,B,0,1604091354.978901,,,1604091356.049901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,110,4,B,0,1604091358.392901,,,1604091359.0129008,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,111,3,B,0,1604091361.224901,,,1604091362.059901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,112,4,B,0,1604091364.4999008,,,1604091365.131901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,113,1,A,1,1604091369.544901,1604091369.576901,1604091369.875901,1604091375.2789009,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,114,2,A,1,1604091377.5589008,1604091377.609901,1604091377.909901,1604091383.5159009,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,115,1,A,1,1604091386.123901,1604091386.177901,1604091386.477901,1604091391.830901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,116,2,A,1,1604091394.384901,1604091394.417901,1604091394.717901,1604091399.652901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,117,1,A,1,1604091417.514901,1604091417.557901,1604091417.8579009,1604091422.2689009,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,118,2,A,1,1604091435.3249009,1604091435.3749008,1604091435.674901,1604091441.869901,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,119,1,A,1,1604091445.4859009,1604091445.5389009,1604091445.838901,1604091450.7329009,1,60,20,50,80,20,20,20,50,,,,,,,
senor20201030_.nwb,8,120,2,A,0,1604091453.2759008,,,1604091454.0789008,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,121,1,A,0,1604091456.8679008,,,1604091457.603901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,122,2,A,0,1604091460.481901,,,1604091461.313901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,123,1,A,0,1604091464.116901,,,1604091464.8449008,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,124,2,A,0,1604091467.4599009,,,1604091468.441901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,125,4,B,1,1604091474.622901,1604091474.674901,1604091474.974901,1604091481.023901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,126,3,B,1,1604091483.409901,1604091483.458901,1604091483.758901,1604091487.3979008,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,127,4,B,0,1604091489.815901,,,1604091490.388901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,128,3,B,1,1604091492.654901,1604091492.705901,1604091493.0059009,1604091498.011901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,129,4,B,0,1604091500.365901,,,1604091501.1309009,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,130,3,B,0,1604091505.0979009,,,1604091505.8189008,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,131,4,B,0,1604091508.1049008,,,1604091508.848901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,132,3,B,0,1604091511.023901,,,1604091511.7199008,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,133,4,B,0,1604091514.0719008,,,1604091514.909901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,134,5,C,1,1604091519.882901,1604091519.9269009,1604091520.2269008,1604091524.829901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,135,6,C,1,1604091527.171901,1604091527.214901,1604091527.514901,1604091531.419901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,136,5,C,0,1604091534.1109009,,,1604091536.713901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,137,6,C,1,1604091539.402901,1604091539.445901,1604091539.7459009,1604091545.080901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,138,5,C,0,1604091548.138901,,,1604091548.8419008,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,139,6,C,1,1604091551.362901,1604091551.402901,1604091551.708901,1604091556.901901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,140,5,C,0,1604091559.4369009,,,1604091560.201901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,141,6,C,1,1604091563.060901,1604091563.102901,1604091563.402901,1604091568.1939008,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,142,5,C,0,1604091570.8219008,,,1604091571.606901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,143,6,C,1,1604091574.356901,1604091574.412901,1604091574.7129009,1604091579.079901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,144,5,C,0,1604091581.705901,,,1604091582.365901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,145,6,C,0,1604091585.263901,,,1604091586.024901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,146,5,C,0,1604091589.388901,,,1604091590.2729008,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,147,6,C,1,1604091592.6539009,1604091592.708901,1604091593.008901,1604091598.032901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,148,5,C,1,1604091600.429901,1604091600.474901,1604091600.774901,1604091606.221901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,149,6,C,1,1604091608.682901,1604091608.7199008,1604091609.019901,1604091613.806901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,150,5,C,1,1604091616.8609009,1604091616.894901,1604091617.2099009,1604091622.2459009,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,151,6,C,1,1604091624.645901,1604091624.6739008,1604091624.9999008,1604091630.1969008,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,152,5,C,1,1604091632.883901,1604091632.935901,1604091633.2359009,1604091638.297901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,153,6,C,1,1604091640.748901,1604091640.790901,1604091641.090901,1604091645.138901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,154,5,C,0,1604091647.918901,,,1604091648.633901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,155,6,C,1,1604091650.931901,1604091650.9829009,1604091651.282901,1604091654.760901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,156,5,C,0,1604091657.429901,,,1604091657.9569008,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,157,6,C,1,1604091660.399901,1604091660.435901,1604091660.7359009,1604091665.2499008,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,158,5,C,0,1604091667.803901,,,1604091668.554901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,159,6,C,1,1604091671.060901,1604091671.102901,1604091671.402901,1604091676.802901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,160,5,C,0,1604091679.2169008,,,1604091679.9929008,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,161,6,C,1,1604091682.554901,1604091682.608901,1604091682.907901,1604091687.664901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,162,5,C,0,1604091690.271901,,,1604091690.822901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,163,6,C,0,1604091693.526901,,,1604091694.2359009,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,164,5,C,0,1604091696.730901,,,1604091699.109901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,165,6,C,1,1604091701.598901,1604091701.633901,1604091701.9339008,1604091705.553901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,166,4,B,1,1604091709.875901,1604091709.9109008,1604091710.210901,1604091716.095901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,167,3,B,1,1604091718.738901,1604091718.789901,1604091719.089901,1604091723.123901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,168,4,B,0,1604091725.243901,,,1604091725.889901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,169,3,B,0,1604091728.131901,,,1604091728.8149009,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,170,4,B,0,1604091731.126901,,,1604091731.872901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,171,3,B,0,1604091734.310901,,,1604091734.9439008,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,172,4,B,0,1604091737.099901,,,1604091737.692901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,173,1,A,1,1604091741.5879009,1604091741.6209009,1604091741.9209008,1604091747.281901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,174,2,A,1,1604091749.746901,1604091749.7989008,1604091750.098901,1604091755.119901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,175,1,A,0,1604091758.039901,,,1604091758.6669009,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,176,2,A,0,1604091761.914901,,,1604091762.681901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,177,1,A,0,1604091765.481901,,,1604091766.309901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,178,2,A,0,1604091769.415901,,,1604091770.0129008,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,8,179,4,B,0,1604091774.929901,,,1604091775.635901,2,60,20,20,20,50,20,20,80,,,,,,,
senor20201030_.nwb,10,0,4,B,0,1604094249.1328669,,,1604094254.0308669,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,1,3,B,0,1604094255.8838668,,,1604094262.2148669,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,2,5,C,1,1604094266.0308669,1604094266.069867,1604094266.3698668,1604094274.710867,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,3,6,C,1,1604094277.1538668,1604094277.2058668,1604094277.5048668,1604094284.160867,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,4,5,C,1,1604094286.4628668,1604094286.5088668,1604094286.808867,1604094294.0028667,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,5,6,C,0,1604094296.371867,,,1604094297.1458669,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,6,5,C,0,1604094299.2778668,,,1604094299.9188669,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,7,6,C,1,1604094302.1278667,1604094302.193867,1604094302.4928668,1604094308.851867,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,8,5,C,0,1604094311.292867,,,1604094312.1538668,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,9,6,C,0,1604094314.3398669,,,1604094314.9858668,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,10,1,A,0,1604094319.111867,,,1604094325.545867,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,11,2,A,0,1604094327.6998668,,,1604094333.7068667,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,12,1,A,1,1604094339.0088668,1604094339.068867,1604094339.3678668,1604094347.0718668,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,13,2,A,0,1604094349.391867,,,1604094350.4558668,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,14,1,A,1,1604094352.832867,1604094352.921867,1604094353.220867,1604094359.5648668,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,15,4,B,1,1604094365.6998668,1604094365.749867,1604094366.049867,1604094373.539867,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,16,3,B,1,1604094377.444867,1604094377.500867,1604094377.8008668,1604094382.7188668,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,17,4,B,1,1604094384.6828668,1604094384.7358668,1604094385.035867,1604094390.262867,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,18,3,B,1,1604094392.302867,1604094392.352867,1604094392.6528668,1604094397.9138668,0,60,20,50,20,80,50,50,20,,,,,,,
senor20201030_.nwb,10,19,4,B,0,1604094399.947867,,,1604094400.687867,0,60,20,50,20,80,50,50,20,,,,,,,
